-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 1,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.86""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0079001115004,,,,1,,,JARROW FORMULAS,,,,,,L LYSINE 500 MG,,,,,100.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
2,,0001579401307,,,,1,,,COUNTRY LIFE,,,,,,L-LYSINE WITH B6 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.60,,,,,
3,,0001579401311,,,,1,,,COUNTRY LIFE,,,,,,L-LYSINE WITH B6 1000 MG,,,,,100.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.70,,,,,
4,,0004064751230,,,,1,,,NATURE'S LIFE,,,,,,L LYSINE POWDER,,,,,200.00,,,,GM,,,,,,Feb 21 2016 1,,,,,3.75,,,,,
5,,0007628004950,,,,1,,,SOLARAY,,,,,,L METHIONINE-FREE FORM-500 MG,,,,,30.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
6,,0007628004971,,,,1,,,SOLARAY,,,,,,L PHENYLALA-FREE FORM-500 MG,,,,,60.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
7,,0007628004871,,,,1,,,SOLARAY,,,,,,DL PHENYLALA-FREE FORM-500 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
8,,0079001101025,,,,1,,,JARROW FORMULAS,,,,,,RIBOSE POWDER,,,,,3.50,,,,OZ,,,,,,Feb 21 2016 1,,,,,2.75,,,,,
9,,0075395000173,,,,1,,,DOCTORS BEST,,,,,,D RIBOSE POWDER,,,,,8.80,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.65,,,,,
10,,0001579401406,,,,1,,,COUNTRY LIFE,,,,,,TAURINE 500 MG CAPS WITH B6,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.24,,,,,
11,,0079001115020,,,,1,,,JARROW FORMULAS,,,,,,L-TAURINE 1000 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.38,,,,,
12,,0002107801984,,,,2,,,SOURCE NATURALS,,,,,,L TRYPTOPHAN 500 MG,,,,,60.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.25,,,,,
13,,0075395000126,,,,2,,,DOCTORS BEST,,,,,,BEST L TRYPTOPHAN-500 MG,,,,,90.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.44,,,,,
14,,0006895802803,,,,1,,,NATURAL FACTORS,,,,,,L-TYROSINE-500 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.42,,,,,
15,,0002107800931,,,,1,,,SOURCE NATURALS,,,,,,N ACETYL L TYROSINE 300 MG,,,,,60.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,1.82,,,,,
16,,0079001115001,,,,1,,,JARROW FORMULAS,,,,,,L TYROSINE 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
17,,0001579401456,,,,1,,,COUNTRY LIFE,,,,,,L-TYROSINE C WITH B6 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.42,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 2,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0003398401370,,,,1,,,SOLGAR,,,,,,GLYCINE 500 MG,,,,,100.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
2,,0064667067142,,,,1,,,SPROUTS,,,,,,L GLUTAMINE 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.24,,,,,
3,,0003398401254,,,,1,,,SOLGAR,,,,,,L-GLUTAMINE 1000 MG,,,,,60.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.44,,,,,
4,,0001579401186,,,,1,,,COUNTRY LIFE,,,,,,L-GLUTAMINE B6-500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.44,,,,,
5,,0079001115009,,,,1,,,JARROW FORMULAS,,,,,,L-GLUTAMINE,,,,,4.00,,,,OZ,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
6,,0079001115012,,,,1,,,JARROW FORMULAS,,,,,,L GLUTAMINE 750,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
7,,0006895802810,,,,1,,,NATURAL FACTORS,,,,,,MICRONIZED L-GLUTAMINE-1000 MG,,,,,90.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
8,,0006895802804,,,,1,,,NATURAL FACTORS,,,,,,MICRONIZED L-GLUTAMINE- 5000 MG,,,,,8.00,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.72,,,,,
9,,0073373900094,,,,1,,,NOW,,,,,,L GLUTAMINE 1000 MG,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.73,,,,,
10,,0060949272101,,,,1,,,MRM,,,,,,GLUTAMINE 325 POWDER,,,,,325.00,,,,GM,,,,,,Feb 21 2016 1,,,,,3.70,,,,,
11,,0066699913100,,,,1,,,IRON TEK,,,,,,ESSENTIAL GLUTAMINE,,,,,17.60,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.84,,,,,
12,,0073373900110,,,,1,,,NOW,,,,,,LYSINE 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.45,,,,,
13,,0007628004940,,,,1,,,SOLARAY,,,,,,FREE FORM L YSINE 500 MG,,,,,60.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
14,,0007628004941,,,,1,,,SOLARAY,,,,,,L LYSINE-FREE FORM-500 MG,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,,,Long Description,,,,,Size,,,,UOM,,,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,0007628035281,,,,1,,,SOLARAY,,,,,,L-LYSINE MONOLAURIN,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
16,,0007628004860,,,,1,,,SOLARAY,,,,,,L LYSINE-FREE FORM-1000 MG,,,,,90.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
17,,0064667069017,,,,1,,,SPROUTS,,,,,,L LYSINE 500 MG,,,,,250.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.90,,,,,
18,,0064667069016,,,,1,,,SPROUTS,,,,,,L LYSINE 1000 MG,,,,,50.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 3,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0060949285003,,,,1,,,MRM,,,,,,ACETYL L-CARNITINE,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.25,,,,,
2,,0073373900076,,,,1,,,NOW,,,,,,ACETYL L-CARNITINE 500 MG,,,,,100.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.51,,,,,
3,,0079001115052,,,,1,,,JARROW FORMULAS,,,,,,L CARNOSINE 500 MG,,,,,90.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.38,,,,,
4,,0073373900083,,,,1,,,NOW,,,,,,L-CITRULLINE 750 MG,,,,,90.00,,,,CAP,,,,,,,,,,,2.53,,,,,
5,,0002107802005,,,,1,,,SOURCE NATURALS,,,,,,L CITRULLINE 500 MG,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
6,,0002107802002,,,,1,,,SOURCE NATURALS,,,,,,L-CITRULLINE 1000MG,,,,,30.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.23,,,,,
7,,0079001115045,,,,1,,,JARROW FORMULAS,,,,,,CREATINE 800 MG,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
8,,0073373902030,,,,1,,,NOW,,,,,,CREATINE POWDER,,,,,8.00,,,,OZ,,,,,,Feb 21 2016 1,,,,,2.87,,,,,
9,,0060949271001,,,,1,,,MRM,,,,,,CREATINE MONOHYDRATE POWDER,,,,,0.71,,,,LB,,,,,,Feb 21 2016 1,,,,,3.70,,,,,
10,,0060949271002,,,,1,,,MRM,,,,,,CREATINE MONOHYDRATE POWDER,,,,,500.00,,,,GM,,,,,,Feb 21 2016 1,,,,,4.80,,,,,
11,,0007628004910,,,,1,,,SOLARAY,,,,,,FREE-FORM L-CYSTEINE 500MG,,,,,30.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
12,,0075395000279,,,,1,,,DOCTORS BEST,,,,,,NAC DETOX REGULATORS,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
13,,0064667067161,,,,1,,,SPROUTS,,,,,,N-ACETYL CYSTEINE 600 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
14,,0079001107001,,,,1,,,JARROW FORMULAS,,,,,,N-A-C SUSTAIN 600 MG,,,,,100.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.25,,,,,
15,,0079001107002,,,,1,,,JARROW FORMULAS,,,,,,N-A-C 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.17,,,,,
16,,0079001107003,,,,1,,,JARROW FORMULAS,,,,,,NAC 500 MG,,,,,200.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.68,,,,,
17,,0001579401686,,,,1,,,COUNTRY LIFE,,,,,,N-ACETYL CYSTEINE 750 MG,,,,,30.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.15,,,,,
18,,0003398401350,,,,1,,,SOLGAR,,,,,,L GLUTATHIONE 250 MG,,,,,30.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,1.75,,,,,
19,,0073373900096,,,,1,,,NOW,,,,,,L GLUTATHIONE 250 MG,,,,,60.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,1.86,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 4,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 1.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0073373900030,,,,1,,,NOW,,,,,,ARGININE-500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,1.99,,,,,
2,,0079001115036,,,,1,,,JARROW FORMULAS,,,,,,ARGININE 1000,,,,,100.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
3,,0001579401025,,,,1,,,COUNTRY LIFE,,,,,,L-ARGININE B6 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.13,,,,,
4,,0073373900040,,,,1,,,NOW,,,,,,ARGININE ORNITHINE,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.72,,,,,
5,,0002107802043,,,,1,,,SOURCE NATURALS,,,,,,L-ARGININE L-CITRILLINE CMPLX,,,,,120.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.57,,,,,
6,,0073373900037,,,,1,,,NOW,,,,,,ARGININE & CITRULLINE,,,,,120.00,,,,VCP,,,,,,,,,,,2.72,,,,,
7,,0073373900072,,,,1,,,NOW,,,,,,L-CARNITINE 500 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,,,Long Description,,,,,Size,,,,UOM,,,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,0073373900067,,,,1,,,NOW,,,,,,L-CARNITINE 1000 MG,,,,,50.00,,,,TAB,,,,,,Feb 21 2016 1,,,,,2.52,,,,,
9,,0079001102001,,,,1,,,JARROW FORMULAS,,,,,,L-CARNITINE 500 MG,,,,,50.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.10,,,,,
10,,0079001102002,,,,1,,,JARROW FORMULAS,,,,,,L-CARNITINE 500 MG,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.38,,,,,
11,,0079001102014,,,,1,,,JARROW FORMULAS,,,,,,L CARNITINE LIQUID CAP,,,,,100.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.00,,,,,
12,,0079001102011,,,,1,,,JARROW FORMULAS,,,,,,CARNIT-ALL,,,,,90.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.50,,,,,
13,,0060949272211,,,,1,,,MRM,,,,,,L CARNITINE LIQUID 1000 MG VANILLA,,,,,17.00,,,,FOZ,,,,,,Feb 21 2016 1,,,,,3.00,,,,,
14,,0060949272213,,,,1,,,MRM,,,,,,L CARNITINE LIQUID 1000 MG RASPBERRY,,,,,17.00,,,,FOZ,,,,,,Feb 21 2016 1,,,,,3.00,,,,,
15,,0073373900065,,,,1,,,NOW,,,,,,CARNITINE LIQUID,,,,,16.00,,,,FOZ,,,,,,Feb 21 2016 1,,,,,2.75,,,,,
16,,0079001115037,,,,1,,,JARROW FORMULAS,,,,,,ACETYL L-CARNITINE 500 MG,,,,,60.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.15,,,,,
17,,0006895802800,,,,1,,,NATURAL FACTORS,,,,,,ACETYL-L-CARNITINE-500 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
18,,0001579401080,,,,1,,,COUNTRY LIFE,,,,,,ACETYL L-CARNITINE 500 MG,,,,,60.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.15,,,,,
19,,0001579401082,,,,1,,,COUNTRY LIFE,,,,,,ACETYL L-CARNITINE 500 MG,,,,,120.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.60,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.86""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0085023200515,,,,1,,,VITAL PROTEINS,,,,,,BEEF LIVER-GRASSFED-CAPSULES 120CT,,,,,120.00,,,,CNT,,,,,,,,,,,2.72,,,,,
2,,0003398401661,,,,1,,,SOLGAR,,,,,,DESICCATED LIVER 713 MG,,,,,250.00,,,,TAB,,,,,,,,,,,2.97,,,,,
3,,0073373900053,,,,1,,,NOW,,,,,,BRANCHED CHAIN AMINO ACIDS,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.52,,,,,
4,,0060949271026,,,,2,,,MRM,,,,,,BCAA+G 6000 ULTIMATE RECOVERY F,,,,,180.00,,,,GM,,,,,,Feb 21 2016 1,,,,,3.70,,,,,
5,,0060949271028,,,,1,,,MRM,,,,,,BCAA+G 6000,,,,,150.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,3.13,,,,,
6,,0085750800402,,,,1,,,CLEAN MACHINE,,,,,,CLEAN BCAA,,,,,4.66,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.73,,,,,
7,,0085750800405,,,,1,,,CLEAN MACHINE,,,,,,CLEAN BCAA-FRUIT PUNCH,,,,,216.00,,,,GM,,,,,,,,,,,3.69,,,,,
8,,0018286300037,,,,1,,,NUTRASUMMA,,,,,,AMINO CLEAR ORANGE FLAVOR,,,,,13.54,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.75,,,,,
9,,0001579401495,,,,1,,,COUNTRY LIFE,,,,,,MAX AMINO,,,,,90.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.40,,,,,
10,,0001579401496,,,,1,,,COUNTRY LIFE,,,,,,MAX AMINO CAPS WITH B6,,,,,180.00,,,,VCP,,,,,,Feb 21 2016 1,,,,,2.70,,,,,
11,,0073373900011,,,,1,,,NOW,,,,,,AMINO COMPLETE,,,,,120.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.73,,,,,
12,,0001579401026,,,,1,,,COUNTRY LIFE,,,,,,L-ARGININE B6 500 MG,,,,,200.00,,,,CAP,,,,,,Feb 21 2016 1,,,,,2.70,,,,,
13,,0075395000374,,,,1,,,DOCTORS BEST,,,,,,L-ARGININE POWDER,,,,,10.60,,,,OZ,,,,,,Jul  3 2016 1,,,,,3.67,,,,,
14,,0018286300110,,,,1,,,NUTRASUMMA,,,,,,ARGININE PLUS,,,,,10.51,,,,OZ,,,,,,Feb 21 2016 1,,,,,3.75,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.90""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0083876600760,,,,,,1,,,VEGA,,,,ELECTROLYTE HYDRATOR-BERRY-PKT,,,,,,,0.10,,,,OZ,,,,,,,,,1.25,,,,,,
2,0083876600761,,,,,,1,,,VEGA,,,,ELECTROLYTE HYDRATOR-BERRY-CASE,,,,,,,2.90,,,,OZ,,,,,,,,,3.04,,,,,,
3,0083876600762,,,,,,1,,,VEGA,,,,ELECTROLYTE HYDRATOR-BERRY,,,,,,,5.00,,,,OZ,,,,,,,,,2.85,,,,,,
4,0083876600752,,,,,,1,,,VEGA,,,,ELECTROLYTE HYDRATOR-LEMON LIME-PKT,,,,,,,0.10,,,,OZ,,,,,,,,,1.25,,,,,,
Positio,,,,,UPC,,Facings,,,,,Brand,,,,,,Long Description,,,,,Size,,,,UOM,,,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,0083876600753,,,,1,,,VEGA,,,,,,ELECTROLYTE HYDRATOR-LEMON LIME-CS,,,,,2.90,,,,OZ,,,,,,,,,,,3.04,,,,,
6,,0083876600754,,,,1,,,VEGA,,,,,,ELECTROLYTE HYDRATOR-LEMON LIME,,,,,4.90,,,,OZ,,,,,,,,,,,2.85,,,,,
7,,0081166002063,,,,1,,,NUUN,,,,,,DRINK TABS-ACTIVE-FRUIT PUNCH,,,,,10.00,,,,CNT,,,,,,Oct  9 2016 1,,,,,2.78,,,,,
8,,0081166002043,,,,1,,,NUUN,,,,,,DRINK TABS-TRI-BERRY,,,,,10.00,,,,CNT,,,,,,May 15 2016 1,,,,,2.78,,,,,
9,,0081166002050,,,,1,,,NUUN,,,,,,DRINK TABS-LEMON LIME,,,,,10.00,,,,CNT,,,,,,May 15 2016 1,,,,,2.78,,,,,
10,,0081166002045,,,,2,,,NUUN,,,,,,DRINK TABS-STRAWBERRY LEMONADE,,,,,10.00,,,,CNT,,,,,,May 15 2016 1,,,,,2.78,,,,,
11,,0081166002044,,,,1,,,NUUN,,,,,,DRINK TABS-CITRUS FRUIT,,,,,10.00,,,,CNT,,,,,,May 15 2016 1,,,,,2.78,,,,,
12,,0081166002079,,,,1,,,NUUN,,,,,,DRINK TABS-ELECTROLYTE-WILD BERRY,,,,,10.00,,,,CNT,,,,,,Jun  5 2016 1,,,,,2.78,,,,,
13,,0081166002078,,,,1,,,NUUN,,,,,,DRINK TABS-ELECTROLYTE-FRESH LIME,,,,,10.00,,,,CNT,,,,,,Jun  5 2016 1,,,,,2.78,,,,,
14,,0081166002077,,,,1,,,NUUN,,,,,,DRINK TABS-ELECTROLYTE-CHRRY LIMEADE,,,,,10.00,,,,CNT,,,,,,May 15 2016 1,,,,,2.78,,,,,
15,,0081166002080,,,,1,,,NUUN,,,,,,DRINK TABS-ELECTROLYTE-MANGO ORANGE,,,,,10.00,,,,CNT,,,,,,Jun  5 2016 1,,,,,2.78,,,,,
,,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,0085980500625,,,,1,,,ZHOU,,,,,,N.O. PRO,,,,,120.00,,,,VCP,,,,,,,,,,,2.60,,,,,
2,,0085980500602,,,,1,,,ZHOU,,,,,,BOOST ELITE,,,,,90.00,,,,VCP,,,,,,,,,,,2.31,,,,,
3,,0018286300021,,,,2,,,NUTRASUMMA,,,,,,GROWTH,,,,,120.00,,,,CAP,,,,,,May 15 2016 1,,,,,2.52,,,,,
4,,0060949271011,,,,1,,,MRM,,,,,,TRIBUPLEX 750 MG,,,,,60.00,,,,VCP,,,,,,May 15 2016 1,,,,,2.25,,,,,
5,,0076493497003,,,,1,,,PURE PLANET,,,,,,SPORT SALTS,,,,,90.00,,,,VCP,,,,,,,,,,,2.50,,,,,
6,,0071036358420,,,,1,,,IRWIN NATURALS,,,,,,TURMERIC AFTER SPORT,,,,,60.00,,,,SG,,,,,,May 15 2016 1,,,,,2.60,,,,,
7,,0071036358486,,,,1,,,IRWIN NATURALS,,,,,,NITRIC OXIDE PRE SPORT,,,,,60.00,,,,SG,,,,,,May 29 2016 1,,,,,2.59,,,,,
8,,0071036358918,,,,1,,,IRWIN NATURALS,,,,,,COCONUT OIL MCT OIL & ELECTROLYTES,,,,,60.00,,,,SG,,,,,,,,,,,2.50,,,,,
9,,0066040555526,,,,1,,,NATURAL SPORT,,,,,,BEET ROOT SPORT CAPS,,,,,90.00,,,,VCP,,,,,,,,,,,2.52,,,,,
10,,0072778390174,,,,1,,,NEW CHAPTER,,,,,,DAILY WORKOUT AND RECOVERY,,,,,30.00,,,,VCP,,,,,,,,,,,1.92,,,,,
11,,0081944401003,,,,1,,,ONNIT,,,,,,NEW MOOD-ANTI STRESS & SEROTONIN,,,,,30.00,,,,CAP,,,,,,May 15 2016 1,,,,,2.23,,,,,
12,,0081944401454,,,,1,,,ONNIT,,,,,,NEW MOOD DAILY STRESS FORMULA,,,,,60.00,,,,CAP,,,,,,,,,,,2.23,,,,,
13,,0081944401506,,,,1,,,ONNIT,,,,,,SHROOM TECH SPORT,,,,,28.00,,,,CAP,,,,,,,,,,,2.23,,,,,
14,,0081944401507,,,,1,,,ONNIT,,,,,,SHROOM TECH SPORT,,,,,84.00,,,,CAP,,,,,,,,,,,2.50,,,,,
15,,0081944401000,,,,1,,,ONNIT,,,,,,ALPHA BRAIN-30 CAP,,,,,30.00,,,,CAP,,,,,,May 15 2016 1,,,,,2.23,,,,,
16,,0081944401018,,,,1,,,ONNIT,,,,,,ALPHA BRAIN-90 CAP,,,,,90.00,,,,CAP,,,,,,May 15 2016 1,,,,,2.45,,,,,
17,,0081944401435,,,,1,,,ONNIT,,,,,,ALPHA BRAIN INSTANT PEACH SPICE-PCKT,,,,,0.13,,,,OZ,,,,,,Jul 17 2016 1,,,,,0.85,,,,,
18,,0081944401436,,,,1,,,ONNIT,,,,,,ALPHA BRAIN INSTANT PEACH SPICE,,,,,3.90,,,,OZ,,,,,,Jul 24 2016 1,,,,,3.60,,,,,
