11,0075106339840,,,,1,,,GAIA HERBS,,,,,ECHINACEA SUPREME CAPS,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.20,,,,,
12,0075106339830,,,,1,,,GAIA HERBS,,,,,ECHINACEA GOLDENSEAL SUPREME CAPS,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.20,,,,,
13,0075106314664,,,,1,,,GAIA HERBS,,,,,TURMERIC SUPREME IMMUNE A.S.A.P.,,,,,20.00,,,CAP,,,,,7/5/2015,,,,1.95,,,,,
14,0075106340360,,,,1,,,GAIA HERBS,,,,,QUICK DEFENSE LIQUID PHYTO CAPS,,,,,40.00,,,VCP,,,,,7/5/2015,,,,2.15,,,,,
15,0009070001440,,,,1,,,HERB PHARM,,,,,RAPID IMMUNE BOOST,,,,,2.00,,,FOZ,,,,,,,,,1.53,,,,,
16,0009070001439,,,,1,,,HERB PHARM,,,,,DAILY IMMUNE BUILDER,,,,,2.00,,,FOZ,,,,,,,,,1.53,,,,,
17,0009070003209,,,,1,,,HERB PHARM,,,,,IMMUNE SEASON HERBS ON THE GO,,,,,1.00,,,FOZ,,,,,,,,,1.30,,,,,
18,0009090000029,,,,1,,,HERB PHARM,,,,,VIRATTACK,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.30,,,,,
19,0066618300022,,,,2,,,THERANEEM,,,,,NEEM LEAF ALCOHOL EXTRACT,,,,,1.00,,,OZ,,,,,7/5/2015,,,,1.30,,,,,
20,0066618300004,,,,1,,,THERANEEM,,,,,THERA NEEM LEAF ORGANIC CAPS-ORG,,,,,90.00,,,CAP,,,,,7/5/2015,,,,2.50,,,,,
21,0076570411701,,,,1,,,HERBS ETC,,,,,LYMPHATONIC,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.30,,,,,
22,0076570451716,,,,1,,,HERBS ETC,,,,,LYPHATONIC,,,,,60.00,,,CNT,,,,,7/5/2015,,,,2.00,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 4,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0006895804571,,,,2,,,NATURAL FACTORS,,,,,OIL OF OREGANO,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.25,,,,,
2,0006895804572,,,,1,,,NATURAL FACTORS,,,,,OIL OF OREGANO,,,,,2.00,,,FOZ,,,,,7/5/2015,,,,1.60,,,,,
3,0006895804574,,,,1,,,NATURAL FACTORS,,,,,OIL OF OREGANO,,,,,60.00,,,SG,,,,,7/5/2015,,,,2.22,,,,,
4,0033582400001,,,,2,,,NORTH AMERICAN HERB & SPICE,,,,,OREGANOL,,,,,0.45,,,FOZ,,,,,7/5/2015,,,,1.00,,,,,
5,0063582400004,,,,1,,,NORTH AMERICAN HERB & SPICE,,,,,OREGAMAX,,,,,90.00,,,CAP,,,,,7/5/2015,,,,2.45,,,,,
6,0007628008252,,,,1,,,SOLARAY,,,,,OIL OF OREGANO-150 MG,,,,,60.00,,,SG,,,,,7/5/2015,,,,2.00,,,,,
7,0003367415181,,,,1,,,NATURE'S WAY,,,,,STNDRDZD EXT OREGANO OIL,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.02,,,,,
8,0005323278852,,,,1,,,LIFETIME,,,,,OIL OF OREGANO 150 MG,,,,,60.00,,,SG,,,,,7/5/2015,,,,2.20,,,,,
9,0009070000348,,,,1,,,HERB PHARM,,,,,OREGANO SPIRITS EXTRACT,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.30,,,,,
10,0064667063129,,,,2,,,SPROUTS,,,,,OREGANO OIL,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.32,,,,,
11,0064667062073,,,,1,,,SPROUTS,,,,,OREGANO OIL,,,,,2.00,,,FOZ,,,,,7/5/2015,,,,1.53,,,,,
12,0064667063151,,,,1,,,SPROUTS,,,,,OREGANO OIL LIQUID CAP,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.00,,,,,
13,0064667063152,,,,1,,,SPROUTS,,,,,OREGANO OIL LIQUID CAP,,,,,120.00,,,VCP,,,,,7/5/2015,,,,2.45,,,,,
14,0008300016308,,,,1,,,NATURE'S ANSWER,,,,,OIL OF OREGANO SINGLE EXTRACT,,,,,90.00,,,SG,,,,,7/5/2015,,,,2.55,,,,,
15,0075106339950,,,,1,,,GAIA HERBS,,,,,OIL OF OREGANO LIQUID PHYTO CAPS,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.20,,,,,
16,0075106399669,,,,1,,,GAIA HERBS,,,,,OIL OF OREGANO,,,,,120.00,,,VCP,,,,,7/5/2015,,,,2.35,,,,,
17,0075106339940,,,,1,,,GAIA HERBS,,,,,OLIVE LEAF LIQUID PHYTO CAPS,,,,,60.00,,,VCP,,,,,7/5/2015,,,,2.20,,,,,
18,0075106314581,,,,1,,,GAIA HERBS,,,,,OLIVE LEAF,,,,,120.00,,,VCP,,,,,7/5/2015,,,,2.35,,,,,
19,0064667063153,,,,1,,,SPROUTS,,,,,OLIVE LEAF,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,1.32,,,,,
20,0064667015590,,,,1,,,SPROUTS,,,,,OLIVE LEAF POWDER CAP,,,,,90.00,,,VCP,,,,,7/5/2015,,,,2.15,,,,,
21,0006895804569,,,,1,,,NATURAL FACTORS,,,,,OLIVE LEAF EXTRACT 500 MG,,,,,60.00,,,CAP,,,,,7/5/2015,,,,2.15,,,,,
22,0003367464000,,,,1,,,NATURE'S WAY,,,,,STNDRDZD EXT OLIVE LEAF,,,,,60.00,,,CAP,,,,,7/5/2015,,,,1.95,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0030696260760,,,,1,,,BOIRON,,,,,COLDCALM,,,,,60.00,,,TAB,,,,,7/5/2015,,,,2.99,,,,,
2,0030696287824,,,,1,,,BOIRON,,,,,OSCILLOCOCCINUM,,,,,30.00,,,DOS,,,,,Jun 12 2016 1,,,,4.80,,,,,
3,0003367410601,,,,1,,,NATURE'S WAY,,,,,COLD CARE-UMCKA-DAY NIGHT,,,,,12.00,,,PK,,,,,1/24/2016,,,,3.15,,,,,
4,0003367415845,,,,1,,,NATURE'S WAY,,,,,UMCKA ELDERBERRY INTENSIVE COLD&FLU,,,,,4.00,,,OZ,,,,,7/5/2015,,,,2.23,,,,,
5,0003367415148,,,,2,,,NATURE'S WAY,,,,,UMCKA COLD FLU BERRY SYRUP,,,,,4.00,,,OZ,,,,,7/5/2015,,,,2.23,,,,,
6,0003367415159,,,,2,,,NATURE'S WAY,,,,,UMCKA COLD FLU BERRY CHEWABL,,,,,20.00,,,CHW,,,,,7/5/2015,,,,3.15,,,,,
7,0003367415144,,,,1,,,NATURE'S WAY,,,,,UMCKA CHERRY CHEWABLE,,,,,20.00,,,CHW,,,,,7/5/2015,,,,3.15,,,,,
8,0003367415146,,,,1,,,NATURE'S WAY,,,,,UMCKA LEMON SOOTHING DRINK,,,,,10.00,,,PKT,,,,,7/5/2015,,,,3.15,,,,,
9,0003367415271,,,,1,,,NATURE'S WAY,,,,,UMCKA DROPS ALCH FREE,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,3.15,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0003367415270,,,,1,,,NATURE'S WAY,,,,,UMCKA COLD CARE-ORIGINAL DROPS,,,,,1.00,,,FOZ,,,,,7/5/2015,,,,3.15,,,,,
11,0003367415794,,,,1,,,NATURE'S WAY,,,,,UMCKA GRAPE SYRUP,,,,,4.00,,,OZ,,,,,7/5/2015,,,,2.23,,,,,
12,0003367415273,,,,1,,,NATURE'S WAY,,,,,UMCKA COLD CARE-SYRUP-CHERRY,,,,,4.00,,,OZ,,,,,7/5/2015,,,,2.23,,,,,
13,0003367415793,,,,1,,,NATURE'S WAY,,,,,UMCKA CHERRY SYRUP,,,,,8.00,,,OZ,,,,,7/5/2015,,,,2.25,,,,,
14,0003367415272,,,,1,,,NATURE'S WAY,,,,,UMCKA COLD CARE-SYRUP-MENTHOL,,,,,4.00,,,OZ,,,,,7/5/2015,,,,2.23,,,,,
15,0070587570000,,,,1,,,BARLEANS,,,,,OLIVE LEAF COMPLEX,,,,,8.00,,,FOZ,,,,,7/5/2015,,,,2.20,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002107810487,,,,1,,,PLANETARY HERBALS,,,,,FULL SPECTRUM ANDROGRAPHIS,,,,,60.00,,,TAB,,,,,7/19/2015,,,,1.75,,,,,
2,0002107810179,,,,1,,,PLANETARY HERBALS,,,,,YIN CHIAO-ECHINACEA COMPLEX,,,,,60.00,,,TAB,,,,,7/5/2015,,,,2.00,,,,,
3,0078974100001,,,,1,,,DR SHEN'S,,,,,YIN CHIAO PILLS,,,,,90.00,,,TAB,,,,,7/5/2015,,,,2.00,,,,,
4,0079157260060,,,,1,,,ORIENTAL HERB COMPANY,,,,,COLD SNAP,,,,,60.00,,,CAP,,,,,7/5/2015,,,,1.80,,,,,
5,0079157260120,,,,1,,,ORIENTAL HERB COMPANY,,,,,COLD SNAP,,,,,120.00,,,CAP,,,,,7/5/2015,,,,2.40,,,,,
6,0004698503102,,,,1,,,QUANTUM,,,,,SUPER LYSINE PLUS,,,,,2.00,,,FOZ,,,,,7/5/2015,,,,1.45,,,,,
7,0004698500110,,,,1,,,QUANTUM,,,,,SUPER LYSINE PLUS,,,,,90.00,,,TAB,,,,,7/5/2015,,,,2.20,,,,,
8,0004698500111,,,,1,,,QUANTUM,,,,,SUPER LYSINE PLUS,,,,,180.00,,,TAB,,,,,7/5/2015,,,,2.56,,,,,
9,0002107801164,,,,1,,,SOURCE NATURALS,,,,,WELLNESS COLD & FLU,,,,,48.00,,,TAB,,,,,7/5/2015,,,,3.85,,,,,
10,0002107802261,,,,2,,,SOURCE NATURALS,,,,,WELLNESS FIZ-TANGERINE FLAVOR,,,,,10.00,,,WAF,,,,,7/5/2015,,,,1.38,,,,,
11,0002107802051,,,,2,,,SOURCE NATURALS,,,,,WELLNESS FIZZ-BERRY FLAVOR,,,,,10.00,,,WAF,,,,,7/5/2015,,,,1.38,,,,,
12,0002107802452,,,,1,,,SOURCE NATURALS,,,,,WELLNESS SHOT-NATURAL BERRY,,,,,2.50,,,FOZ,,,,,7/5/2015,,,,1.50,,,,,
13,0002107802785,,,,1,,,SOURCE NATURALS,,,,,NIGHTWELL,,,,,2.00,,,OZ,,,,,,,,,1.53,,,,,
14,0002107801161,,,,1,,,SOURCE NATURALS,,,,,WELLNESS HERBAL RESISTANCE LIQUID AL,,,,,2.00,,,FOZ,,,,,7/5/2015,,,,1.50,,,,,
15,0002107801044,,,,1,,,SOURCE NATURALS,,,,,WELLNESS HERBAL RESIST LIQUID,,,,,2.00,,,OZ,,,,,7/5/2015,,,,1.50,,,,,
16,0002107801957,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA-CA ONLY,,,,,45.00,,,CAP,,,,,5/17/2015,,,,2.00,,,,,
17,0002107801958,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA CA ONLY,,,,,90.00,,,TAB,,,,,5/17/2015,,,,2.25,,,,,
18,0002107801959,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA CA ONLY,,,,,180.00,,,TAB,,,,,5/17/2015,,,,2.75,,,,,
19,0002107801960,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA CA ONLY,,,,,60.00,,,CAP,,,,,5/17/2015,,,,2.00,,,,,
20,0002107801961,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA CA ONLY,,,,,120.00,,,CAP,,,,,5/17/2015,,,,2.50,,,,,
21,0002107801962,,,,1,,,SOURCE NATURALS,,,,,WELLNESS FORMULA CA ONLY,,,,,240.00,,,CAP,,,,,5/17/2015,,,,2.75,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.87""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002107810290,,,,1,,,PLANETARY HERBALS,,,,,ELDERBERRY SYRUP,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,1.90,,,,,
2,0002231800008,,,,2,,,HONEY GARDENS,,,,,SYRUP-ELDERBERRY,,,,,4.00,,,FOZ,,,,,8/30/2015,,,,1.85,,,,,
3,0064667062089,,,,1,,,SPROUTS,,,,,SAMBUCUS ELDERBERRY SYRUP,,,,,4.00,,,FOZ,,,,,7/5/2015,,,,1.85,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,0064667062036,,,,1,,,SPROUTS,,,,,ELDERBERRY PLUS POWDER CAP,,,,,90.00,,,VCP,,,,,7/5/2015,,,,2.15,,,,,
5,0005149410366,,,,1,,,MEGAFOOD,,,,,ACUTE DEFENSE,,,,,30.00,,,TAB,,,,,,,,,2.14,,,,,
6,0005149410358,,,,1,,,MEGAFOOD,,,,,ELDERBERRY IMMUNE SUPPORT,,,,,90.00,,,CNT,,,,,,,,,3.02,,,,,
7,0072778390115,,,,1,,,NEW CHAPTER,,,,,ELDERBERRY FORCE,,,,,30.00,,,VCP,,,,,,,,,2.20,,,,,
8,0075106340060,,,,2,,,GAIA HERBS,,,,,BLACK ELDERBERRY LIQUID PHYTO CAPS,,,,,60.00,,,CNT,,,,,7/5/2015,,,,2.15,,,,,
9,0075106314570,,,,1,,,GAIA HERBS,,,,,KIDS-BLACK ELDERBERRY SYRUP,,,,,3.00,,,FOZ,,,,,7/5/2015,,,,2.06,,,,,
10,0075106399626,,,,2,,,GAIA HERBS,,,,,BLACK ELDERBERRY SYRUP,,,,,3.00,,,FOZ,,,,,7/5/2015,,,,2.25,,,,,
11,0075106380003,,,,1,,,GAIA HERBS,,,,,BLACK ELDERBERRY SYRUP,,,,,5.40,,,FOZ,,,,,7/5/2015,,,,2.25,,,,,
