1,0004746900312,,,,1,,NATROL,,,,,,,ALPHA LIPOIC ACID 300 MG,,,50.00,,,CAP,,,,,,,1.95,,,,,,
2,0004746904472,,,,1,,NATROL,,,,,,,ALPHA LIPOIC ACID 600 MG,,,30.00,,,CAP,,,,,,,1.95,,,,,,
3,0004746905229,,,,1,,NATROL,,,,,,,ALPHA LIPOIC ACID-TR-600 MG,,,45.00,,,TAB,,,,,,,1.95,,,,,,
4,0006895802098,,,,1,,NATURAL FACTORS,,,,,,,ALPHA LIPOIC ACID-200 MG,,,60.00,,,CAP,,,,,,,2.20,,,,,,
5,0064667067007,,,,1,,SPROUTS,,,,,,,ALPHA LIPOIC ACID 300 MG,,,60.00,,,SG,,,,,,,2.10,,,,,,
6,0060949261008,,,,1,,MRM,,,,,,,ALPHA LIPOIC ACID-300 MG,,,30.00,,,VTB,,,,,,,2.00,,,,,,
7,0060949261011,,,,2,,MRM,,,,,,,ALPHA LIPOIC ACID-300 MG,,,60.00,,,VTB,,,,,,,2.30,,,,,,
8,0079001120010,,,,1,,JARROW FORMULAS,,,,,,,ALPHA LIPOIC SUSTN 300,,,60.00,,,TAB,,,,,,,2.15,,,,,,
9,0079001120036,,,,1,,JARROW FORMULAS,,,,,,,ALPHA LIPOIC SUSTAIN 300 VALUE SIZE,,,120.00,,,TAB,,,,,,,2.40,,,,,,
10,0073373903046,,,,1,,NOW,,,,,,,ALPHA LIPOIC ACID 600 MG,,,60.00,,,VCP,,,,,,,1.98,,,,,,
11,0075395000133,,,,2,,DOCTORS BEST,,,,,,,ALPHA LIPOIC ACID-600 MG,,,60.00,,,CAP,,,,,,,2.10,,,,,,
12,0075395000123,,,,1,,DOCTORS BEST,,,,,,,STABILIZED R-LIPOIC ACID W NA-RALA,,,60.00,,,VCP,,,,,,,2.10,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,0075395000251,,,,1,,DOCTORS BEST,,,,,,,BENFOTIAMINE 150 + ALPHA-LIPOIC ACID,,,60.00,,,VCP,,,,,,,2.10,,,,,,
14,0001579401653,,,,1,,COUNTRY LIFE,,,,,,,R-LIPOIC ACID,,,60.00,,,CAP,,,,,,,1.95,,,,,,
15,0079001120039,,,,1,,JARROW FORMULAS,,,,,,,R-ALPHA LIPOIC ACID,,,60.00,,,VCP,,,,,,,2.10,,,,,,
16,0006895803584,,,,1,,NATURAL FACTORS,,,,,,,WELLBETX MULBERRY EXTRACT 100 MG,,,90.00,,,CAP,,,,,,,2.20,,,,,,
17,0006895803550,,,,1,,NATURAL FACTORS,,,,,,,PGX CAPS WELL BET X,,,180.00,,,CAP,,,,,,,3.15,,,,,,
18,0006895835911,,,,1,,NATURAL FACTORS,,,,,,,PGX ULTRA MATRIX-PLUS SOOTHE DIGEST,,,120.00,,,SG,,,,,,,3.15,,,,,,
19,0006895803570,,,,1,,NATURAL FACTORS,,,,,,,SLIMSTYX PGX PACKETS,,,30.00,,,PKT,,,,,,,3.05,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 3,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.96""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002107810575,,,,1,,PLANETARY HERBALS,,,,,,,FULL SPECTRUM NOPAL CACTUS 1000MG,,,60.00,,,TAB,,,,,,,2.20,,,,,,
2,0002107810576,,,,1,,PLANETARY HERBALS,,,,,,,NOPAL CACTUS 1000 MG,,,120.00,,,TAB,,,,,,,2.50,,,,,,
3,0065078600042,,,,1,,HEALTH FORCE,,,,,,,NOPAL BLOOD SUGAR,,,180.00,,,VCP,,,,,,,2.69,,,,,,
4,0063342270474,,,,1,,HOST DEFENSE,,,,,,,MYCOBOTANICALS BLOOD SUGAR,,,60.00,,,VCP,,,,,,,2.10,,,,,,
5,0002124567204,,,,2,,KAL,,,,,,,BLOOD SUGAR DEFENSE,,,60.00,,,TAB,,,,,,,2.52,,,,,,
6,0076899001870,,,,1,,NORDIC NATURALS,,,,,,,OMEGA BLOOD SUGAR,,,60.00,,,SG,,,,,,,2.40,,,,,,
7,0003367414923,,,,1,,NATURE'S WAY,,,,,,,COMPLETIA DIABETIC,,,60.00,,,TAB,,,,,,,2.25,,,,,,
8,0003367479200,,,,2,,NATURE'S WAY,,,,,,,BLOOD SUGAR W- GYMNEMA,,,90.00,,,CAP,,,,,,,2.02,,,,,,
9,0009090000012,,,,2,,HERB PHARM,,,,,,,SUGAR METABOLISM COMPOUND,,,1.00,,,FOZ,,,,,,,1.30,,,,,,
10,0064667062016,,,,2,,SPROUTS,,,,,,,BLOOD SUGAR HARMONY POWDER CAP,,,90.00,,,VCP,,,,,,,2.25,,,,,,
11,0074365000216,,,,1,,EMERALD LABORATORIES,,,,,,,BLOOD SUGAR HEALTH,,,60.00,,,VCP,,,,,,,2.30,,,,,,
12,0079001129002,,,,2,,JARROW FORMULAS,,,,,,,GLUCOSE OPTIMIZER,,,120.00,,,TAB,,,,,,,2.70,,,,,,
13,0085376000208,,,,2,,LIFESEASONS,,,,,,,DIABET X-BLOOD SUGAR SUPPPORT,,,90.00,,,VCP,,,,,,,2.20,,,,,,
14,0060506900901,,,,2,,HIMALAYA,,,,,,,GLUCO CARE,,,90.00,,,VCP,,,,,,,2.35,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 4,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.99""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0009070000039,,,,1,,HERB PHARM,,,,,,,CINNAMON EXTRACT,,,1.00,,,FOZ,,,,,,,1.30,,,,,,
2,0004746904458,,,,1,,NATROL,,,,,,,CINNAMON EXTRACT 1000 MG,,,80.00,,,TAB,,,,,,,1.95,,,,,,
3,0004746904898,,,,1,,NATROL,,,,,,,CINNAMON BIOTIN CHROMIUM,,,60.00,,,TAB,,,,,,,1.95,,,,,,
4,0064667015430,,,,2,,SPROUTS,,,,,,,CINNAMON POWDER CAP,,,90.00,,,VCP,,,,,,,2.20,,,,,,
5,0075395000130,,,,1,,DOCTORS BEST,,,,,,,BEST CINNAMON EXTRACT-125 MG,,,60.00,,,VCP,,,,,,,2.10,,,,,,
6,0072778390040,,,,1,,NEW CHAPTER,,,,,,,CINNAMON FORCE,,,30.00,,,VCP,,,,,,,2.25,,,,,,
7,0072778390041,,,,1,,NEW CHAPTER,,,,,,,CINNAMON FORCE,,,60.00,,,VCP,,,,,,,2.40,,,,,,
8,0070619500432,,,,2,,OREGON'S WILD HARVEST,,,,,,,TRUE CINNAMON-ORGANIC,,,60.00,,,CAP,,,,,,,2.23,,,,,,
9,0080154151258,,,,1,,ORGANIC INDIA,,,,,,,CINNAMON,,,90.00,,,VCP,,,,,,,2.20,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,0007628011836,,,,1,,SOLARAY,,,,,,,CINNAMON BARK EXTRACT 300 MG,,,60.00,,,VCP,,,,,,,2.00,,,,,,
11,0003367415492,,,,1,,NATURE'S WAY,,,,,,,STNDRDZD EXT CINNAMON,,,60.00,,,VCP,,,,,,,2.02,,,,,,
12,0003367415082,,,,1,,NATURE'S WAY,,,,,,,STNDRDZD EXT CINNAMON,,,120.00,,,VCP,,,,,,,2.42,,,,,,
13,0075106340320,,,,1,,GAIA HERBS,,,,,,,CINNAMON BARK LIQUID PHYTO CAPS,,,60.00,,,VCP,,,,,,,2.20,,,,,,
14,0003367463700,,,,1,,NATURE'S WAY,,,,,,,STNDRDZD EXT GYMNEMA,,,60.00,,,CAP,,,,,,,2.02,,,,,,
15,0060506941801,,,,1,,HIMALAYA,,,,,,,GYMNEMA-ORGANIC,,,60.00,,,CAP,,,,,,,2.30,,,,,,
16,0060506942201,,,,2,,HIMALAYA,,,,,,,BITTER MELON-ORGANIC,,,60.00,,,CAP,,,,,,,2.25,,,,,,
17,0007628003155,,,,1,,SOLARAY,,,,,,,BITTER MELON EXTRACT 500MG,,,30.00,,,CAP,,,,,,,2.00,,,,,,
18,0064667062147,,,,1,,SPROUTS,,,,,,,BITTER MELON POWDER CAP,,,90.00,,,VCP,,,,,,,2.21,,,,,,
19,0079001114090,,,,1,,JARROW FORMULAS,,,,,,,WILD BITTER MELON EXTRACT,,,60.00,,,TAB,,,,,,,2.20,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 8.50"",   Depth: 1' 1.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0007628020677,,,,2,,,SOLARAY,,,,,BERBERINE,,,,60.00,,,VCP,,,,Apr 17 2016 1,,,,2.00,,,,,
2,0006895803544,,,,1,,,NATURAL FACTORS,,,,,WELLBETX BERBERINE 500 MG,,,,60.00,,,VCP,,,,,,,,2.30,,,,,
3,0006895803543,,,,1,,,NATURAL FACTORS,,,,,WELLBETX BERBERINE 500MG,,,,120.00,,,VCP,,,,,,,,3.15,,,,,
4,0002124511328,,,,1,,,KAL,,,,,XYLITOL POWDER 4G,,,,6.00,,,OZ,,,,,,,,2.25,,,,,
5,0079001180002,,,,1,,,JARROW FORMULAS,,,,,XYLI PURE,,,,16.00,,,OZ,,,,,,,,3.65,,,,,
6,0070059600110,,,,1,,,SPRY,,,,,XYLOSWEET,,,,100.00,,,PKT,,,,,,,,5.25,,,,,
7,0070059600101,,,,2,,,SPRY,,,,,XYLOSWEET,,,,1.00,,,LB,,,,,,,,5.85,,,,,
8,0070059600103,,,,1,,,SPRY,,,,,XYLOSWEET,,,,3.00,,,LB,,,,,,,,7.75,,,,,
9,0071612312587,,,,1,,,SWEET LEAF,,,,,SUGAR LEAF,,,,16.00,,,OZ,,,,,,,,7.40,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.92""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0071612312594,,,,2,,SWEET LEAF,,,,,,,SWEETLEAF-SHAKER,,,4.00,,,OZ,,,,,,,2.30,,,,,,
2,0071612312461,,,,1,,SWEET LEAF,,,,,,,SWEETLEAF SWEETENER-PACKETS,,,1.25,,,OZ,,,,,,,4.10,,,,,,
3,0071612312463,,,,1,,SWEET LEAF,,,,,,,SWEETLEAF SWEETENER-PACKETS,,,2.50,,,OZ,,,,,,,4.15,,,,,,
4,0071612312840,,,,1,,SWEET LEAF,,,,,,,STEVIA TABS,,,100.00,,,TAB,,,,,,,2.70,,,,,,
5,0071612312810,,,,1,,SWEET LEAF,,,,,,,STEVIA SWEETENER-ORG,,,3.20,,,OZ,,,,,,,2.30,,,,,,
6,0071612312814,,,,2,,SWEET LEAF,,,,,,,STEVIA SWEETENER PACKETS-ORG,,,1.00,,,OZ,,,,,,,4.07,,,,,,
7,0071612312816,,,,2,,SWEET LEAF,,,,,,,STEVIA SWEETENER PACKETS-ORG,,,2.00,,,OZ,,,,,,,4.08,,,,,,
8,0073922300156,,,,1,,NUNATURALS,,,,,,,STEVIA EXTRACT POWDER,,,12.00,,,OZ,,,,,,,3.70,,,,,,
9,0073922300158,,,,1,,NUNATURALS,,,,,,,NUSTEVIA WHITE STEVIA POWDER 100 PK,,,3.50,,,OZ,,,,,,,4.85,,,,,,
10,0073922300320,,,,1,,NUNATURALS,,,,,,,SWEETENER-ORG-STEVIA & MONK FRUIT,,,1.24,,,OZ,,,,,,,4.05,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,,Width,,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.10"",   Product: 3' 11.90""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0071612312417,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-BERRY,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
2,0071612312386,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-CHOCOLATE RASPBRY,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
3,0071612312402,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-DARK CHOCOLATE,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
4,0071612312412,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-CINNAMON,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
5,0071612312646,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-COCONUT,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
6,0071612312640,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-COLA,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
7,0071612312300,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-ENGLISH TOFFEE,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
8,0071612312415,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-HAZELNUT,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
9,0071612312396,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-LEMON DROP,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
10,0071612312404,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-ROOT BEER,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
11,0071612312388,,,,1,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-VALENCIA ORANGE,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
12,0071612312384,,,,2,,SWEET LEAF,,,,,,,SWEET DROPS-STEVIA-VANILLA CREME,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
13,0071612312561,,,,2,,SWEET LEAF,,,,,,,STEVIA CLEAR LIQUID,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
14,0071612312565,,,,1,,SWEET LEAF,,,,,,,STEVIA CLEAR LIQUID,,,4.00,,,FOZ,,,,,,,1.95,,,,,,
15,0064667063163,,,,1,,SPROUTS,,,,,,,STEVIA-CARAMEL,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
16,0064667062094,,,,1,,SPROUTS,,,,,,,STEVIA-CHOCOLATE,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
17,0064667062095,,,,1,,SPROUTS,,,,,,,STEVIA-CINNAMON,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
18,0064667062097,,,,1,,SPROUTS,,,,,,,STEVIA-ORANGE,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
19,0064667062098,,,,1,,SPROUTS,,,,,,,STEVIA-PEPPERMINT,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
20,0064667062099,,,,1,,SPROUTS,,,,,,,STEVIA-VANILLA,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
21,0064667062093,,,,2,,SPROUTS,,,,,,,STEVIA,,,1.00,,,FOZ,,,,,,,1.30,,,,,,
22,0064667063150,,,,1,,SPROUTS,,,,,,,STEVIA,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
23,0064667012794,,,,2,,SPROUTS,,,,,,,STEVIA,,,4.00,,,FOZ,,,,,,,1.90,,,,,,
24,0064667062148,,,,1,,SPROUTS,,,,,,,STEVIA-ORGANIC,,,2.00,,,FOZ,,,,,,,1.55,,,,,,
25,0073922300177,,,,2,,NUNATURALS,,,,,,,PURE LIQUID CLEAR STEVIA,,,2.00,,,FOZ,,,,,,,1.50,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.87""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002124539105,,,,1,,KAL,,,,,,,PURE STEVIA EXTRACT LIQUID,,,2.00,,,OZ,,,,,,,1.55,,,,,,
2,0002124564295,,,,1,,KAL,,,,,,,PURE STEVIA NATURAL VANILLA,,,1.80,,,FOZ,,,,,,,1.55,,,,,,
3,0002124510412,,,,1,,KAL,,,,,,,PURE STEVIA EXTRACT POWDER,,,3.50,,,OZ,,,,,,,2.30,,,,,,
4,0002124585992,,,,1,,KAL,,,,,,,STEVIA-ORG-PURE-EXTRACT,,,1.30,,,OZ,,,,,,,1.75,,,,,,
5,0071612312571,,,,1,,SWEET LEAF,,,,,,,STEVIA EXTRACT POWDER-ORG,,,0.90,,,OZ,,,,,,,1.80,,,,,,
6,0073373906916,,,,2,,NOW,,,,,,,MONK FRUIT-ORG-LIQUID,,,2.00,,,FOZ,,,,,,,1.52,,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,0073373906960,,,,1,,NOW,,,,,,,BETTER STEVIA ORGANIC POWDER,,,1.00,,,OZ,,,,,,,1.78,,,,,,
8,0073373906980,,,,2,,NOW,,,,,,,ORGANIC BETTER STEVIA LIQUID SWEETNR,,,2.00,,,FOZ,,,,,,,1.52,,,,,,
9,0073373906952,,,,1,,NOW,,,,,,,BETTER STEVIA GLYCERITE,,,2.00,,,FOZ,,,,,,,1.52,,,,,,
10,0073373906955,,,,1,,NOW,,,,,,,BETTER STEVIA LIQUID EXTRACT,,,2.00,,,FOZ,,,,,,,1.52,,,,,,
11,0073373906959,,,,2,,NOW,,,,,,,BETTER STEVIA-LIQUID EXTRACT-ORGINAL,,,8.00,,,FOZ,,,,,,,2.25,,,,,,
12,0073373906957,,,,1,,NOW,,,,,,,BETTER STEVIA ORIGINAL PACKETS,,,100.00,,,CNT,,,,,,,3.90,,,,,,
13,0073373906942,,,,1,,NOW,,,,,,,BETTER STEVIA PACKETS-ORGANIC,,,75.00,,,CNT,,,,,,,3.90,,,,,,
14,0085553000761,,,,1,,GO BEYOND,,,,,,,BEYOND SUGAR-HEAVENLY SWEET,,,8.00,,,OZ,,,,,,,5.05,,,,,,
15,0085553000762,,,,1,,GO BEYOND,,,,,,,BEYOND SUGAR-ISLAND SWEET,,,8.00,,,OZ,,,,,,,5.05,,,,,,
16,0085553000760,,,,1,,GO BEYOND,,,,,,,BEYOND SUGAR-ORG-COCONUT SWEET,,,8.00,,,OZ,,,,,,,5.05,,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
