4,0006895801327,,,,1,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG BLUEBERR7,,,180.00,,,CHW,,,,Jul  3 2016 1,,,,3.81,,,,,
5,0006895801336,,,,2,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG MIXED FR,,,180.00,,,CHW,,,,Jul  3 2016 1,,,,3.81,,,,,
6,0006895801328,,,,1,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG JUNGLE J,,,90.00,,,CHW,,,,Jul  3 2016 1,,,,2.99,,,,,
7,0006895801329,,,,1,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG JUNGLE JUICE,,,180.00,,,CHW,,,,Jul  3 2016 1,,,,3.81,,,,,
8,0006895801324,,,,1,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG PEACH,,,90.00,,,CHW,,,,Jul  3 2016 1,,,,2.99,,,,,
9,0006895801325,,,,1,,,NATURAL FACTORS,,,,,VITAMIN C CHEW 500 MG PEACH,,,180.00,,,CHW,,,,Jul  3 2016 1,,,,3.81,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 3,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 4' 0.00""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667062064,,,,2,,,SPROUTS,,,,,LIQUID C-500 MG-ORANGE,,,4.00,,,FOZ,,,,Jul  3 2016 1,,,,1.91,,,,,
2,0060827410200,,,,2,,,CHILDLIFE,,,,,LIQUID VITAMIN C-ORANGE FLAVOR,,,4.00,,,FOZ,,,,Jul  3 2016 1,,,,1.95,,,,,
3,0007663592020,,,,1,,,SUPERIOR SOURCE,,,,,VIT C TANGY ORANGE MELTS 500MG,,,90.00,,,TAB,,,,Jul  3 2016 1,,,,2.25,,,,,
4,0061309868365,,,,1,,,HERO NUTRITION,,,,,YUMMI BEARS VITAMIN C,,,60.00,,,CNT,,,,Jul  3 2016 1,,,,3.00,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,Size,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,0009746729998,2,NATURE'S PLUS,ANIMAL PARADE VITAMIN C,90.00,TAB
6,0006895801395,2,NATURAL FACTORS,BIG FRIENDS VITAMIN C CHEW 250,90.00,CHW
7,0003398459598,2,SOLGAR,U CUBES-VITAMIN C GUMMIES,90.00,CHW
8,0076899030163,1,NORDIC NATURALS,VITAMIN C GUMMIES TRAVEL SIZE,20.00,CHW
9,0076899030160,2,NORDIC NATURALS,VITAMIN C GUMMIES,60.00,CNT
10,0005149410349,2,MEGAFOOD,C DEFENSE-TANGY CITRUS,90.00,CNT
11,0002188812033,2,RAINBOW LIGHT,GUMMY VITAMIN C SLICES,90.00,CNT
Totals:,,
"Shelf: 4,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 3' 11.99""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0007628042109,,,,1,,,VEGLIFE,,,,,VEGAN C-NON GMO,,,90.00,,,EA,,,,,,,,2.51,,,,,
2,0007628061074,,,,1,,,SOLARAY,,,,,REACTA C WITH BIOFLAVONOIDS-500 MG,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.50,,,,,
3,0075395000257,,,,1,,,DOCTORS BEST,,,,,BEST VITAMIN C,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.57,,,,,
4,0075395000191,,,,1,,,DOCTORS BEST,,,,,PUREWAY-C VITAMIN C,,,60.00,,,TAB,,,,Jul  3 2016 1,,,,2.09,,,,,
5,0003398403260,,,,2,,,SOLGAR,,,,,VITAMIN C 500 MG,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.44,,,,,
6,0071036358639,,,,1,,,IRWIN NATURALS,,,,,CAPSULES-VITA-C URGENT RESCUE,,,60.00,,,SG,,,,,,,,2.58,,,,,
7,0074371500528,,,,1,,,BLUEBONNET,,,,,C-1000 MG PLUS BIOFLAVONOIDS,,,90.00,,,CAP,,,,Jul  3 2016 1,,,,2.58,,,,,
8,0073373900690,,,,1,,,NOW,,,,,C 1000 CAPS,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.50,,,,,
9,0073373900680,,,,1,,,NOW,,,,,C 1000 RH TR,,,100.00,,,TAB,,,,Jul  3 2016 1,,,,2.50,,,,,
10,0073373900790,,,,2,,,NOW,,,,,VITAMIN C CRYSTALS,,,8.00,,,OZ,,,,Jul  3 2016 1,,,,2.71,,,,,
11,0007663017050,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-POWDER,,,4.00,,,OZ,,,,Jul  3 2016 1,,,,2.31,,,,,
12,0007663017051,,,,1,,,AMERICAN HEALTH,,,,,ESTER C POWDER WITH CITRUS BIOFLAVON,,,8.00,,,OZ,,,,Jul  3 2016 1,,,,2.70,,,,,
13,0007628004497,,,,1,,,SOLARAY,,,,,C CRYSTALLINE-NONACIDIC-500 MG,,,8.00,,,OZ,,,,Jul  3 2016 1,,,,2.88,,,,,
14,0007628004495,,,,2,,,SOLARAY,,,,,VITAMIN C CRYSTALLINE PWD,,,8.00,,,OZ,,,,Jul  3 2016 1,,,,2.88,,,,,
15,0075395000333,,,,1,,,DOCTORS BEST,,,,,POWDER-VITAMIN C-QUALI,,,8.80,,,OZ,,,,,,,,3.67,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0064667069069,,,,1,,,SPROUTS,,,,,VITAMIN C 500 MG ROSE HIPS,,,100.00,,,TAB,,,,Jul  3 2016 1,,,,1.88,,,,,
2,0064667069070,,,,1,,,SPROUTS,,,,,VITAMIN C 500 MG WITH ROSE HIPS,,,250.00,,,TAB,,,,Jul  3 2016 1,,,,2.50,,,,,
3,0064667069072,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG WITH ROSE HIPS,,,100.00,,,TAB,,,,Jul  3 2016 1,,,,2.31,,,,,
4,0064667069073,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG ROSE HIPS,,,250.00,,,TAB,,,,Jul  3 2016 1,,,,2.88,,,,,
5,0064667067234,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.60,,,,,
6,0064667067235,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG,,,250.00,,,VCP,,,,Jul  3 2016 1,,,,3.37,,,,,
7,0064667067236,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG ROSE HIPS PR,,,50.00,,,VTB,,,,Jul  3 2016 1,,,,2.00,,,,,
8,0064667067237,,,,1,,,SPROUTS,,,,,VITAMIN C 1000 MG ROSE HIPS PR,,,100.00,,,VTB,,,,Jul  3 2016 1,,,,2.43,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,Size,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0064667067050,1,SPROUTS,BUFFERED C 1000 MG PROLONGED RELEASE,100.00,VTB
10,0003367440310,1,NATURE'S WAY,VIT C 500 W-ROSE HIPS,100.00,CAP
11,0003367440330,1,NATURE'S WAY,VIT C 500 W-BIOFLAVS,100.00,CAP
12,0003367440312,2,NATURE'S WAY,VITAMIN C 1000MG,100.00,CAP
13,0003367440313,2,NATURE'S WAY,VIT C 1000 W-ROSE HIPS,250.00,CAP
14,0003367415464,1,NATURE'S WAY,VITAMIN C 1000 MG W BIOFLAV,100.00,VCP
15,0003367415465,2,NATURE'S WAY,VITAMIN C-1000,250.00,VCP
Totals:,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 3' 11.91""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0007628057419,,,,1,,,SOLARAY,,,,,LIPOSOMAL VITAMIN C,,,100.00,,,EA,,,,,,,,2.50,,,,,
2,0007628004400,,,,2,,,SOLARAY,,,,,VITAMIN C 500MG,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.00,,,,,
3,0007628004420,,,,1,,,SOLARAY,,,,,BIO PLEX BUFFERED VITIMIN C 500 MG,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.50,,,,,
4,0007628004432,,,,1,,,SOLARAY,,,,,SUPER BIO-PLEX C-500 MG,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.00,,,,,
5,0007628004433,,,,1,,,SOLARAY,,,,,VITAMIN C WITH BIOFLAVONOIDS,,,250.00,,,CAP,,,,Jul  3 2016 1,,,,2.88,,,,,
6,0007628004450,,,,2,,,SOLARAY,,,,,VITAMIN C 1000MG-2 STAGE TIME RLS,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.50,,,,,
7,0007628004451,,,,2,,,SOLARAY,,,,,VITAMIN C 1000MG,,,250.00,,,CAP,,,,Jul  3 2016 1,,,,3.19,,,,,
8,0007628004440,,,,2,,,SOLARAY,,,,,VITAMIN C 1000MG-BIOFLVND ROSE ACERO,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.50,,,,,
9,0007628004441,,,,1,,,SOLARAY,,,,,VITAMIN C 1000 MG,,,250.00,,,CAP,,,,Jul  3 2016 1,,,,3.19,,,,,
10,0007628004453,,,,1,,,SOLARAY,,,,,C 1000 TABLITE TWO STAGE TIMED RELEA,,,100.00,,,TAB,,,,Jul  3 2016 1,,,,2.50,,,,,
11,0007628004393,,,,1,,,SOLARAY,,,,,VITAMIN C WITH ECHINACEA,,,60.00,,,CAP,,,,Jul  3 2016 1,,,,2.00,,,,,
12,0007628004460,,,,1,,,SOLARAY,,,,,SUPER BIO C 1000 MG BUFFERED TIME RE,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.50,,,,,
13,0007628004461,,,,2,,,SOLARAY,,,,,SUPER BIO C-BUFFERED-1000 MG,,,250.00,,,VCP,,,,Jul  3 2016 1,,,,3.19,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 3.00"",   Product: 3' 11.84""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0065078600017,,,,1,,,HEALTH FORCE,,,,,TRULY NATURAL VITAMIN C,,,105.00,,,GM,,,,Jul  3 2016 1,,,,2.73,,,,,
2,0065078600020,,,,1,,,HEALTH FORCE,,,,,TRULY NATURAL VITAMIN C,,,270.00,,,GM,,,,Jul  3 2016 1,,,,3.63,,,,,
3,0003367415143,,,,1,,,NATURE'S WAY,,,,,ALIVE VITAMIN C-ORG,,,4.23,,,OZ,,,,Jul  3 2016 1,,,,3.00,,,,,
4,0005149490002,,,,1,,,MEGAFOOD,,,,,POWDER-DAILY C PROTECT-PACKET,,,2.10,,,GM,,,,Jul  3 2016 1,,,,2.00,,,,,
5,0005149460003,,,,1,,,MEGAFOOD,,,,,POWDER-DAILY C PROTECT-BOX,,,63.00,,,GM,,,,Jul  3 2016 1,,,,4.25,,,,,
6,0005149460137,,,,1,,,MEGAFOOD,,,,,DAILY C-PROTECT-JAR,,,2.25,,,OZ,,,,Jul  3 2016 1,,,,2.87,,,,,
7,0005149410132,,,,1,,,MEGAFOOD,,,,,COMPLEX C,,,30.00,,,TAB,,,,Jul  3 2016 1,,,,2.11,,,,,
8,0005149410184,,,,1,,,MEGAFOOD,,,,,ULTRA C-400 MG DAILYFOODS,,,60.00,,,TAB,,,,Jul  3 2016 1,,,,2.42,,,,,
9,0002188810311,,,,2,,,RAINBOW LIGHT,,,,,SUPER C 1000,,,60.00,,,TAB,,,,,,,,2.02,,,,,
10,0003367415142,,,,1,,,NATURE'S WAY,,,,,ALIVE VITAMIN C-ORG,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.62,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,Size,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,0065801011859,2,GARDEN OF LIFE,SPRAY-VITAMIN C-MY KIND-ORGANICS,2.00,OZ
12,0065801011860,2,GARDEN OF LIFE,SPRAY-VITAMIN C-CHERRY-MY KIND ORG,2.00,OZ
13,0065801011381,2,GARDEN OF LIFE,VITAMIN CODE VITAMIN C,60.00,CAP
14,0065801011655,2,GARDEN OF LIFE,VITAMIN CODE RAW VITAMIN C,120.00,VCP
15,0072778300630,1,NEW CHAPTER,C FOOD COMPLEX,90.00,TAB
Totals:,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 3.00"",   Product: 3' 11.98""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0007663059121,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-NATURAL ORANGE-1000 MG PKT,,,0.35,,,OZ,,,,Jul  3 2016 1,,,,2.50,,,,,
2,0007663058880,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-NATURAL ORANGE-1000 MG-CS,,,21.00,,,PK,,,,Jul  3 2016 1,,,,3.04,,,,,
3,0007663051258,,,,1,,,AMERICAN HEALTH,,,,,ESTER-C-NATURAL RASPBERRY PKT,,,0.35,,,OZ,,,,Jul  3 2016 1,,,,2.50,,,,,
4,0007663051269,,,,1,,,AMERICAN HEALTH,,,,,ESTER-C-NATURAL RASPBERRY-1000 MG-CS,,,21.00,,,PK,,,,Jul  3 2016 1,,,,3.04,,,,,
5,0007663051259,,,,1,,,AMERICAN HEALTH,,,,,ESTER-C-NATURAL LEMON LIME PKT,,,0.35,,,OZ,,,,Jul  3 2016 1,,,,2.50,,,,,
6,0007663051267,,,,1,,,AMERICAN HEALTH,,,,,ESTER-C-NATURAL LEMON LIME-CS,,,21.00,,,PK,,,,Jul  3 2016 1,,,,3.04,,,,,
7,0007663016960,,,,2,,,AMERICAN HEALTH,,,,,ESTER C-500 MG-BIOFLAVONOID,,,60.00,,,CAP,,,,Jul  3 2016 1,,,,2.06,,,,,
8,0007663016961,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-500 MG-BIOFLAVONOID,,,120.00,,,CAP,,,,Jul  3 2016 1,,,,2.56,,,,,
9,0007663016962,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-500 MG-BIOFLAVONOID,,,240.00,,,CAP,,,,Jul  3 2016 1,,,,3.19,,,,,
10,0007663016975,,,,2,,,AMERICAN HEALTH,,,,,ESTER C-1000 MG-W CITRUS BIOFLAVONOI,,,90.00,,,CAP,,,,Jul  3 2016 1,,,,2.75,,,,,
11,0007663016965,,,,1,,,AMERICAN HEALTH,,,,,ESTER C 500MG  W/ CITUS BIOFLAVONOID,,,60.00,,,VCP,,,,Jul  3 2016 1,,,,2.06,,,,,
12,0007663016966,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-500 MG-BIOFLAVONOID,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.56,,,,,
13,0007663016974,,,,1,,,AMERICAN HEALTH,,,,,ESTER C-500 MG-BIOFLAVONOID,,,225.00,,,VTB,,,,Jul  3 2016 1,,,,2.75,,,,,
14,0007663016984,,,,2,,,AMERICAN HEALTH,,,,,ESTER C-1000 MG-BIOFLAVONOIDS,,,180.00,,,VTB,,,,Jul  3 2016 1,,,,3.16,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 9,   Length: 4' 0.00"",    Height: 1' 2.00"",   Depth: 1' 3.00"",   Product: 3' 11.83""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0001579407470,,,,1,,,COUNTRY LIFE,,,,,RUTIN-500 MG,,,50.00,,,TAB,,,,Jul  3 2016 1,,,,1.75,,,,,
2,0001579407471,,,,1,,,COUNTRY LIFE,,,,,RUTIN-500 MG,,,100.00,,,TAB,,,,Jul  3 2016 1,,,,2.22,,,,,
3,0001579407340,,,,1,,,COUNTRY LIFE,,,,,BIO-RUTIN COMPLEX,,,60.00,,,TAB,,,,Jul  3 2016 1,,,,2.22,,,,,
4,0064667067042,,,,1,,,SPROUTS,,,,,BIOFLAVONOID COMPLEX,,,100.00,,,VTB,,,,Jul  3 2016 1,,,,2.23,,,,,
5,0073373900610,,,,1,,,NOW,,,,,BIOFLAVONOID 700 MG,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.50,,,,,
6,0007628044685,,,,1,,,SOLARAY,,,,,QUERCETIN-500 MG,,,90.00,,,CAP,,,,Jul  3 2016 1,,,,2.00,,,,,
7,0079001114016,,,,2,,,JARROW FORMULAS,,,,,QUERCETIN 500,,,100.00,,,CAP,,,,Jul  3 2016 1,,,,2.40,,,,,
8,0060949254020,,,,2,,,MRM,,,,,QUERCETIN 500 MG,,,60.00,,,CAP,,,,Jul  3 2016 1,,,,2.28,,,,,
9,0073373903070,,,,2,,,NOW,,,,,QUERCETIN W/BROMELAIN,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.52,,,,,
10,0007628004466,,,,1,,,SOLARAY,,,,,QBC PLEX,,,60.00,,,VCP,,,,Jul  3 2016 1,,,,2.00,,,,,
11,0006895801381,,,,1,,,NATURAL FACTORS,,,,,BIOACTIVE QUERCETIN EMIQ 50 MG,,,60.00,,,VCP,,,,Jul  3 2016 1,,,,2.20,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,Long Description,,,Size,,,UOM,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,0074371500552,,,,1,,,BLUEBONNET,,,,,SUPER QUERCETIN,,,60.00,,,VCP,,,,Jul  3 2016 1,,,,2.24,,,,,
13,0064667067186,,,,1,,,SPROUTS,,,,,QUERCETIN COMPLEX,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.45,,,,,
14,0003398402319,,,,1,,,SOLGAR,,,,,QUERCETIN COMPLEX,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.58,,,,,
15,0003398401039,,,,2,,,SOLGAR,,,,,ESTER C PLUS 500 MG,,,100.00,,,VCP,,,,Jul  3 2016 1,,,,2.44,,,,,
16,0004746905102,,,,1,,,NATROL,,,,,EASY C 500 MG WITH BIOS,,,120.00,,,VCP,,,,Jul  3 2016 1,,,,2.56,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
