14,0074371500729,,,,1,,,BLUEBONNET,,,,,MAGNESIUM CITRATE,,,,,60.00,,,CAP,,,,,Feb 21 2016 1,,,,2.28,,,,,
15,0074371500731,,,,1,,,BLUEBONNET,,,,,MAGNESIUM CITRATE,,,,,120.00,,,TAB,,,,,Feb 21 2016 1,,,,2.72,,,,,
16,0075395000025,,,,2,,,DOCTORS BEST,,,,,HIGH ABSRPTN MAGNSIUM-100% CHELATED,,,,,120.00,,,TAB,,,,,Feb 21 2016 1,,,,2.37,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 6.50"",   Depth: 1' 1.00"",   Product: 3' 11.83""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0081944401453,,,,1,,,ONNIT,,,,,KEY MINERALS,,,,,120.00,,,CAP,,,,,,,,,2.51,,,,,
2,0007628004510,,,,1,,,SOLARAY,,,,,MULTI MINERAL,,,,,100.00,,,CAP,,,,,Feb 21 2016 1,,,,2.50,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,0007628004513,,,,1,,,SOLARAY,,,,,IRON FREE MEGA MULTI MINERAL,,,,,100.00,,,CAP,,,,,Feb 21 2016 1,,,,2.50,,,,,
4,0081705302076,,,,1,,,SMARTY PANTS,,,,,KIDS MINERAL COMPLETE,,,,,60.00,,,CHW,,,,,,,,,2.90,,,,,
5,0081705302089,,,,1,,,SMARTY PANTS,,,,,MINERAL COMPLETE-ADULT,,,,,60.00,,,CHW,,,,,,,,,2.90,,,,,
6,0064667067064,,,,1,,,SPROUTS,,,,,CHELATED IRON 29 MG,,,,,90.00,,,VTB,,,,,Feb 21 2016 1,,,,1.75,,,,,
7,0064667067065,,,,1,,,SPROUTS,,,,,CHELATED IRON 29 MG,,,,,180.00,,,VTB,,,,,Feb 21 2016 1,,,,2.00,,,,,
8,0064667067121,,,,1,,,SPROUTS,,,,,IRON COMPLEX 29 MG PR BEADLETS,,,,,90.00,,,CAP,,,,,Feb 21 2016 1,,,,2.15,,,,,
9,0003367441041,,,,1,,,NATURE'S WAY,,,,,IRON 18MG,,,,,100.00,,,CAP,,,,,Feb 21 2016 1,,,,2.00,,,,,
10,0007628046105,,,,1,,,SOLARAY,,,,,IRON 50 MG,,,,,60.00,,,CAP,,,,,Feb 21 2016 1,,,,2.00,,,,,
11,0076394805229,,,,1,,,ENZYMATIC THERAPY,,,,,ULTIMATE IRON,,,,,90.00,,,SG,,,,,Feb 21 2016 1,,,,2.45,,,,,
12,0003398401249,,,,1,,,SOLGAR,,,,,GENTLE IRON,,,,,90.00,,,VCP,,,,,Feb 21 2016 1,,,,2.28,,,,,
13,0003398401250,,,,1,,,SOLGAR,,,,,GENTLE IRON,,,,,180.00,,,CAP,,,,,Feb 21 2016 1,,,,2.71,,,,,
14,0003398401661,,,,1,,,SOLGAR,,,,,DESICCATED LIVER 713 MG,,,,,250.00,,,TAB,,,,,,,,,2.97,,,,,
15,0007628074610,,,,1,,,VEGLIFE,,,,,VEGAN IRON 25 MG,,,,,100.00,,,TAB,,,,,Feb 21 2016 1,,,,2.00,,,,,
16,0007628048422,,,,1,,,VEGLIFE,,,,,TUMMY SMART-IRON+C,,,,,50.00,,,VCP,,,,,Feb 21 2016 1,,,,2.00,,,,,
17,0005149410337,,,,1,,,MEGAFOOD,,,,,BLOOD BUILDER MINIS,,,,,60.00,,,TAB,,,,,,,,,2.14,,,,,
18,0005149410170,,,,1,,,MEGAFOOD,,,,,BLOOD BUILDER-DAILY FOODS,,,,,30.00,,,TAB,,,,,Feb 21 2016 1,,,,2.13,,,,,
19,0005149410171,,,,1,,,MEGAFOOD,,,,,BLOOD BUILDER-DAILY FOODS,,,,,60.00,,,TAB,,,,,Feb 21 2016 1,,,,2.24,,,,,
20,0005149410195,,,,1,,,MEGAFOOD,,,,,BLOOD BUILDER DAILYFOODS,,,,,90.00,,,TAB,,,,,Feb 21 2016 1,,,,2.50,,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 1.00"",   Product: 3' 11.89""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0067990900001,,,,1,,,CELLFOOD,,,,,CELL FOOD,,,,,1.00,,,OZ,,,,,Feb 21 2016 1,,,,1.87,,,,,
2,0087894100255,,,,1,,,TRACE MINERALS,,,,,ELECTROLYTE STAMINA SHOT-BERRY-SINGL,,,,,2.00,,,FOZ,,,,,Jul  3 2016 1,,,,1.40,,,,,
3,0087894100058,,,,1,,,TRACE MINERALS,,,,,ELECTROLYTE STAMINA TABS,,,,,90.00,,,TAB,,,,,Feb 21 2016 1,,,,2.50,,,,,
4,0087894100239,,,,1,,,TRACE MINERALS,,,,,OPTIMAL PH,,,,,1.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.33,,,,,
5,0087894100007,,,,2,,,TRACE MINERALS,,,,,CONCENTRACE TRACE MINERAL DROP,,,,,2.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.32,,,,,
6,0087894100006,,,,1,,,TRACE MINERALS,,,,,CONCENTRACE TRACE MINERAL DROP,,,,,4.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.58,,,,,
7,0087894100005,,,,1,,,TRACE MINERALS,,,,,CONCENTRACE TRACE MINERAL DROP,,,,,8.00,,,FOZ,,,,,Feb 21 2016 1,,,,2.00,,,,,
8,0087894100105,,,,1,,,TRACE MINERALS,,,,,CONCENTRACE TRACE MINERAL TABL,,,,,90.00,,,TAB,,,,,Feb 21 2016 1,,,,2.50,,,,,
9,0087894100311,,,,1,,,TRACE MINERALS,,,,,IONIC FULVIC ACID 250 MG,,,,,2.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
10,0087894100016,,,,1,,,TRACE MINERALS,,,,,IONIC IRON 22 MG LIQUID,,,,,1.90,,,FOZ,,,,,Feb 21 2016 1,,,,1.42,,,,,
11,0087894100025,,,,1,,,TRACE MINERALS,,,,,MEGA-MAG 400 MG,,,,,4.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.91,,,,,
12,0087894100276,,,,1,,,TRACE MINERALS,,,,,IONIC POTASSIUM 99 MG,,,,,2.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
13,0087894100018,,,,1,,,TRACE MINERALS,,,,,SELENIUM-LIQUID-IONIC,,,,,2.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
14,0087894100019,,,,1,,,TRACE MINERALS,,,,,IONIC ZINC 50 MG,,,,,2.00,,,FOZ,,,,,,,,,1.55,,,,,
15,0064092300025,,,,1,,,EIDON IONIC MINERALS,,,,,LIQUID MULTIPLE MINERAL CONCENTRATE,,,,,2.00,,,OZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
16,0064092300040,,,,1,,,EIDON IONIC MINERALS,,,,,ELECTROLYTE LIQUID CONCENTRATE,,,,,2.00,,,OZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
Positio,,,,UPC,,Facings,,,,,Brand,,,,,Long Description,,,,Size,,,UOM,,,,,,Date,,,Width,,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0064092300031,,,,1,,,EIDON IONIC MINERALS,,,,,IODINE,,,,,2.00,,,OZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
18,0064092300024,,,,1,,,EIDON IONIC MINERALS,,,,,LIQUID MAGNESIUM CONCENTRATE,,,,,2.00,,,FOZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
19,0064092300033,,,,1,,,EIDON IONIC MINERALS,,,,,SELENIUM,,,,,2.00,,,OZ,,,,,Feb 21 2016 1,,,,1.55,,,,,
20,0064092300034,,,,1,,,EIDON IONIC MINERALS,,,,,SULFER-LIQUID CONCENTRATE,,,,,2.00,,,OZ,,,,,,,,,1.55,,,,,
21,0064092300010,,,,1,,,EIDON IONIC MINERALS,,,,,MULTIPLE MINERALS,,,,,18.00,,,OZ,,,,,Feb 21 2016 1,,,,3.06,,,,,
22,0064092300008,,,,1,,,EIDON IONIC MINERALS,,,,,MAGNESIUM MINERAL SUPPLEMENT,,,,,18.00,,,OZ,,,,,Feb 21 2016 1,,,,3.06,,,,,
23,0064092300001,,,,1,,,EIDON IONIC MINERALS,,,,,SILICA,,,,,18.00,,,OZ,,,,,Feb 21 2016 1,,,,3.06,,,,,
24,0064092300014,,,,1,,,EIDON IONIC MINERALS,,,,,ZINC,,,,,18.00,,,OZ,,,,,Feb 21 2016 1,,,,3.06,,,,,
