14,0009492297861,,,,1,,RESERVEAGE,,,,,RESVERATROL-100 MG,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.50,,,,
15,0009492297862,,,,2,,RESERVEAGE,,,,,RESVERATROL-250 MG,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.50,,,,
16,0009492228190,,,,2,,RESERVEAGE,,,,,RESVERATROL-500 MG,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.50,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 4,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 1.00"",   Product: 3' 11.94""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0004746904093,,,,1,,NATROL,,,,,5-HTP-100 MG,,,,30.00,,,CAP,,,,Feb 21 2016 1,,,1.95,,,,
2,0004746905228,,,,2,,NATROL,,,,,5 HTP-TR-100 MG,,,,45.00,,,TAB,,,,Feb 21 2016 1,,,1.95,,,,
3,0004746906044,,,,1,,NATROL,,,,,5-HTP 100 MG FAST DISSOLVE,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,2.00,,,,
4,0004746905172,,,,2,,NATROL,,,,,5 HTP-TR-200 MG,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,1.95,,,,
5,0079001115043,,,,2,,JARROW FORMULAS,,,,,5-HTP,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,2.05,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,0079001115044,,,,1,,JARROW FORMULAS,,,,,5-HTP 50 MG,,,,90.00,,,CAP,,,,Feb 21 2016 1,,,2.11,,,,
7,0003367445240,,,,1,,NATURE'S WAY,,,,,5-HTP-50 MG,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,1.83,,,,
8,0003367445250,,,,1,,NATURE'S WAY,,,,,5-HTP,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,2.01,,,,
9,0060949255005,,,,1,,MRM,,,,,5-HTP 50 MG,,,,30.00,,,VCP,,,,Feb 21 2016 1,,,1.87,,,,
10,0060949255004,,,,1,,MRM,,,,,5 HTP 100 MG,,,,30.00,,,VCP,,,,Feb 21 2016 1,,,1.95,,,,
11,0060949255006,,,,1,,MRM,,,,,5 HTP 100 MG,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.00,,,,
12,0073373900105,,,,1,,NOW,,,,,5-HTP 100 MG,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,1.99,,,,
13,0075395000077,,,,2,,DOCTORS BEST,,,,,BEST 5 HTP-100 MG,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,2.08,,,,
14,0079001120014,,,,1,,JARROW FORMULAS,,,,,SAME 200MG BLISTER PACK,,,,20.00,,,TAB,,,,Feb 21 2016 1,,,3.28,,,,
15,0079001120016,,,,1,,JARROW FORMULAS,,,,,SAM-E 200MG,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,3.28,,,,
16,0079001120020,,,,1,,JARROW FORMULAS,,,,,SAM E 400MG,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,3.28,,,,
17,0075395000151,,,,1,,DOCTORS BEST,,,,,SAM E 400 MG DOUBLE STRENGTH,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,3.28,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 5,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.88""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0063342205161,,,,1,,HOST DEFENSE,,,,,LIONS MANE EXTRACT-ORGANIC,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,1.25,,,,
2,0063342203161,,,,1,,HOST DEFENSE,,,,,LIONS MANE,,,,30.00,,,VCP,,,,Feb 21 2016 1,,,1.90,,,,
3,0063342203162,,,,1,,HOST DEFENSE,,,,,LIONS MANE,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.11,,,,
4,0063342203862,,,,1,,HOST DEFENSE,,,,,MYCO BOTANICALS BRAIN,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.11,,,,
5,0075106315013,,,,1,,GAIA HERBS,,,,,MENTAL CLARITY,,,,60.00,,,VCP,,,,,,,2.25,,,,
6,0072778300241,,,,1,,NEW CHAPTER,,,,,LIFESHIELD MINDFORCE,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,2.20,,,,
7,0060949256010,,,,1,,MRM,,,,,PHOSPHATIDYLSERINE-100 MG,,,,60.00,,,SG,,,,Feb 21 2016 1,,,1.95,,,,
8,0006895802615,,,,1,,NATURAL FACTORS,,,,,PHOSPHATIDYLSERINE 100 MG,,,,30.00,,,SG,,,,Feb 21 2016 1,,,2.20,,,,
9,0006895802616,,,,1,,NATURAL FACTORS,,,,,PHOSPHATIDYLSERINE 100 MG,,,,60.00,,,SG,,,,Feb 21 2016 1,,,2.20,,,,
10,0079001116005,,,,1,,JARROW FORMULAS,,,,,PS-100 100 MG,,,,30.00,,,SG,,,,Feb 21 2016 1,,,2.10,,,,
11,0079001116006,,,,1,,JARROW FORMULAS,,,,,PS-100 100 MG,,,,60.00,,,SG,,,,Feb 21 2016 1,,,2.10,,,,
12,0086650900011,,,,1,,ALGALIFE,,,,,ICELANDIC ASTAXANTHIN 4 MG,,,,45.00,,,GCP,,,,,,,2.99,,,,
13,0086650900013,,,,1,,ALGALIFE,,,,,ICELANDIC AXTAXANTHIN 12 MG,,,,30.00,,,GCP,,,,,,,2.99,,,,
14,0003398436204,,,,1,,SOLGAR,,,,,ASTAXANTHIN 10MG,,,,30.00,,,SG,,,,Apr 10 2016 1,,,1.98,,,,
15,0007628004102,,,,1,,SOLARAY,,,,,ASTAXANTHIN,,,,60.00,,,SG,,,,Feb 21 2016 1,,,2.00,,,,
16,0075395000366,,,,1,,DOCTORS BEST,,,,,BEST ASTAXANTHIN 6 MG,,,,30.00,,,SG,,,,Feb 21 2016 1,,,2.10,,,,
17,0075395000367,,,,1,,DOCTORS BEST,,,,,BEST ASTAXANTHIN 6 MG,,,,90.00,,,SG,,,,Feb 21 2016 1,,,2.40,,,,
18,0073289403508,,,,1,,NUTREX,,,,,BIOASTIN ASTAXANTHIN,,,,60.00,,,SG,,,,Feb 21 2016 1,,,1.96,,,,
19,0073289403513,,,,1,,NUTREX,,,,,BIOASTIN ASTAXANTHIN,,,,120.00,,,SG,,,,Feb 21 2016 1,,,2.30,,,,
20,0073289403517,,,,1,,NUTREX,,,,,BIOASTIN 12 MG HAWAIIAN ASTAXANTHIN,,,,25.00,,,SG,,,,Feb 21 2016 1,,,1.78,,,,
21,0073289403518,,,,1,,NUTREX,,,,,BIOASTIN 12 MG HAWAIIAN ASTAXANTHIN,,,,50.00,,,SG,,,,Feb 21 2016 1,,,1.93,,,,
22,0073289403512,,,,1,,NUTREX,,,,,BIO ASTIN SUPREME,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.42,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,Width,,
"-----------
Totals:",,,"--------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------
---------------
22",,,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 6,   Length: 4' 0.00"",    Height: 0' 5.50"",   Depth: 1' 1.00"",   Product: 3' 11.91""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0002107802518,,,,1,,SOURCE NATURALS,,,,,PQQ MIND,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,1.70,,,,
2,0002107801931,,,,1,,SOURCE NATURALS,,,,,HUPERZINE A,,,,120.00,,,TAB,,,,Feb 21 2016 1,,,1.70,,,,
3,0002107801398,,,,1,,SOURCE NATURALS,,,,,VINPOCETINE 10 MG,,,,60.00,,,TAB,,,,Feb 21 2016 1,,,1.70,,,,
4,0002107800623,,,,1,,SOURCE NATURALS,,,,,DMAE 351 MG,,,,100.00,,,TAB,,,,Feb 21 2016 1,,,1.80,,,,
5,0002107802613,,,,1,,SOURCE NATURALS,,,,,BRAIN CHARGE,,,,30.00,,,TAB,,,,,,,1.82,,,,
6,0036770330206,,,,1,,TERRY NATURALLY,,,,,CURAMED BRAIN,,,,60.00,,,SG,,,,,,,2.48,,,,
7,0082983500568,,,,1,,AMAZING GRASS,,,,,BRAIN ELIXIR-SINGLE SERVE,,,,0.21,,,OZ,,,,,,,2.95,,,,
8,0082983500569,,,,1,,AMAZING GRASS,,,,,BRAIN ELIXIR-10 CT,,,,2.10,,,OZ,,,,,,,3.18,,,,
9,0080154151480,,,,1,,ORGANIC INDIA,,,,,MINDFUL LIFT-ORG-PKT,,,,0.10,,,OZ,,,,,,,3.30,,,,
10,0080154151481,,,,1,,ORGANIC INDIA,,,,,MINDFUL LIFT-ORG-BOX-15 PK,,,,1.50,,,OZ,,,,,,,3.43,,,,
11,0085146900039,,,,1,,ORGANIC INDIA,,,,,BRAHMI-GOTU KOLA-BRAIN & NERV SYSTM,,,,90.00,,,VCP,,,,Feb 21 2016 1,,,2.24,,,,
12,0085146900072,,,,1,,ORGANIC INDIA,,,,,MEMORY-MENTAL CLARITY,,,,90.00,,,VCP,,,,Feb 21 2016 1,,,2.25,,,,
13,0009090000019,,,,2,,HERB PHARM,,,,,BRAIN & MEMORY TONIC,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,1.30,,,,
14,0009070000438,,,,1,,HERB PHARM,,,,,BACOPA,,,,1.00,,,FOZ,,,,Feb 21 2016 1,,,1.30,,,,
15,0064667015500,,,,1,,SPROUTS,,,,,GINKGO POWDER CAP,,,,90.00,,,VCP,,,,Feb 21 2016 1,,,2.20,,,,
16,0064667068052,,,,1,,SPROUTS,,,,,GINKGO BILOBA 60 MG,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,2.43,,,,
17,0060949254001,,,,1,,MRM,,,,,GINKGO B 60 MG,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,1.90,,,,
18,0060949254002,,,,2,,MRM,,,,,GINKGO B 60 MG,,,,120.00,,,VCP,,,,Feb 21 2016 1,,,2.28,,,,
19,0060949256002,,,,1,,MRM,,,,,NEURO MAX II-W VINPOCETINE PS & MORE,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.28,,,,
20,0070619500423,,,,1,,OREGON'S WILD HARVEST,,,,,GINKGO-ORG,,,,90.00,,,VCP,,,,,,,2.23,,,,
21,0070619500470,,,,1,,OREGON'S WILD HARVEST,,,,,ASHWAGANDHA GINKGO,,,,90.00,,,VCP,,,,,,,2.23,,,,
22,0003367415268,,,,1,,NATURE'S WAY,,,,,GINKGOLD BONUS SIZE,,,,150.00,,,TAB,,,,Feb 21 2016 1,,,2.18,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 7,   Length: 4' 0.00"",    Height: 0' 7.50"",   Depth: 1' 1.00"",   Product: 3' 11.97""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0075395000214,,,,1,,DOCTORS BEST,,,,,NATURAL BRAIN ENHANCERS,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.06,,,,
2,0003373900233,,,,1,,SUPER NUTRITION,,,,,THINK CLEARLY,,,,30.00,,,TAB,,,,Feb 21 2016 1,,,2.09,,,,
3,0002188820251,,,,1,,RAINBOW LIGHT,,,,,BRAIN & FOCUS,,,,90.00,,,TAB,,,,Feb 21 2016 1,,,2.05,,,,
4,0007628005903,,,,1,,SOLARAY,,,,,SHARP MIND,,,,60.00,,,CAP,,,,Feb 21 2016 1,,,2.50,,,,
5,0001579404947,,,,1,,COUNTRY LIFE,,,,,SHARP THOUGHT,,,,30.00,,,CAP,,,,Feb 21 2016 1,,,2.00,,,,
6,0060506900601,,,,1,,HIMALAYA,,,,,MINDCARE,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.38,,,,
7,0076899001878,,,,1,,NORDIC NATURALS,,,,,OMEGA MEMORY,,,,60.00,,,CNT,,,,,,,2.47,,,,
8,0085376000209,,,,1,,LIFESEASONS,,,,,CLARI T-COGNITIVE SUPPORT,,,,60.00,,,VCP,,,,Feb 21 2016 1,,,2.20,,,,
Positio,,,,UPC,,Facings,,,,Brand,,,,Long Description,,,,Size,,,UOM,,,,Date,,,Width,,
-----------   --------------------------------- ------------------------------------------------------------------------------------------------------------------ ------------ -------------------- ---------------,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,0085376000247,,,,1,,LIFESEASONS,,,,,NUERO-T,,,,60.00,,,VCP,,,,,,,2.22,,,,
10,0085980500626,,,,1,,ZHOU,,,,,NEURO-PEAK,,,,30.00,,,CAP,,,,,,,1.98,,,,
11,0065250812144,,,,1,,NATURAL STACKS,,,,,BRAINBIOTIC,,,,30.00,,,VCP,,,,,,,2.10,,,,
12,0072380070505,,,,1,,NATURAL STACKS,,,,,SEROTONIN BRAIN FOOD,,,,60.00,,,VCP,,,,,,,1.98,,,,
13,0060698963065,,,,1,,NATURAL STACKS,,,,,ACETYLCHOLINE BRAIN FOOD,,,,60.00,,,VCP,,,,,,,1.98,,,,
14,0079829545252,,,,1,,NATURAL STACKS,,,,,CILTEP,,,,60.00,,,VCP,,,,,,,1.98,,,,
15,0070059863800,,,,1,,NATURAL STACKS,,,,,MAGTECH,,,,90.00,,,VCP,,,,,,,2.42,,,,
16,0065250812140,,,,1,,NATURAL STACKS,,,,,MAGTECH MAGNESIUM DRINK MIX-PKT,,,,0.11,,,OZ,,,,,,,0.85,,,,
17,0065250812141,,,,1,,NATURAL STACKS,,,,,MAGTECH MAGNESIUM DRINK MIX-CASE,,,,2.20,,,OZ,,,,,,,3.30,,,,
18,0079001129062,,,,2,,JARROW FORMULAS,,,,,MAGMIND,,,,90.00,,,CAP,,,,Feb 21 2016 1,,,2.42,,,,
19,0079001156001,,,,1,,JARROW FORMULAS,,,,,NEURO OPTIMIZER,,,,120.00,,,CAP,,,,Feb 21 2016 1,,,2.72,,,,
20,0001605534577,,,,1,,BURIED TREASURE,,,,,NEURO NECTAR,,,,16.00,,,FOZ,,,,Feb 21 2016 1,,,2.80,,,,
,,,,,---------------,,,,,,,,,,,,,,,,,,,,,,,,,
Totals:,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,
"Shelf: 8,   Length: 4' 0.00"",    Height: 1' 0.00"",   Depth: 1' 1.00"",   Product: 3' 11.92""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0065801012127,,,,1,,GARDEN OF LIFE,,,,,DR. FRMLTD MEMORY & FOCUS YNG ADULTS,,,,60.00,,,VCP,,,,,,,2.46,,,,
2,0065801012070,,,,1,,GARDEN OF LIFE,,,,,DR. FRMLTD MEMORY & FOCUS ADULTS 40+,,,,60.00,,,VCP,,,,,,,2.46,,,,
